@relation TrainingsetAROUSALeVALENZA

@attribute Gender {m,f}
@attribute PitchMin numeric
@attribute PitchMed numeric
@attribute PitchMax numeric
@attribute PitchMinMaxDiffLog numeric
@attribute PitchMinLog numeric
@attribute PitchMedLog numeric
@attribute PitchMaxLog numeric
@attribute PitchDevSta numeric
@attribute PitchSlope numeric
@attribute EnergyMin numeric
@attribute EnergyMed numeric
@attribute EnergyMax numeric
@attribute EnergyMinMaxDiff numeric
@attribute EnergyDevSta numeric
@attribute SpectrumCentralMoment numeric
@attribute SpectrumDevSta numeric
@attribute SpectrumGravityCentre numeric
@attribute SpectrumKurtosis numeric
@attribute SpectrumSkewness numeric
@attribute HarmonicityDevSta numeric
@attribute HarmonicityMax numeric
@attribute HarmonicityMed numeric
@attribute HarmonicityMin numeric
@attribute Arousal {High,Medium,Low}
@attribute Valenza {VeryNeg,Neutral,Positive,Negative}

@data
f,126.24449,193.58081,245.1826,118.939224,126.24449,188.99112,245.18372,39.77673,214.14804,45.09405,52.1902,76.22777,31.133717,8.22002,852648415.17765,580.34243,1057.83104,48.86887,4.36231,5.70319,28.8101,7.9022,-225.97678,Medium,Neutral
f,159.70184,248.54851,502.56875,342.8669,159.70184,238.20597,502.56875,79.45007,1076.45544,44.67347,52.56694,69.6657,24.992233,8.00067,1727298641.01066,774.35997,925.47569,32.14501,3.71996,4.37844,29.92253,7.03377,-225.55901,High,Positive
f,170.45678,217.98305,271.34054,100.88379,170.45678,215.75983,271.34059,30.8239,192.56031,45.45627,53.50917,74.77531,29.319038,8.34328,801743089.79753,669.46476,1041.14293,23.08125,2.6721,4.48914,33.73092,9.65799,-225.8436,Low,Negative
f,104.88829,192.9215,254.73901,149851,104.88829,189.59543,254.73929,34.68955,512.76305,37.0723,58.05325,83.20641,46.134113,12.69344,6284482485.49656,1098.76659,765.69449,30.24904,4.73754,4.47861,37.16789,6.65192,-226.04943,High,VeryNeg
f,107.64983,164.13029,222.28,114.6305,107.64983,161.59839,222.28033,28.46592,274.33426,35.82822,53.47481,73.37409,37.54587,10.8146,6409795486.66792,1100.92274,679.98629,29.87171,4.80368,4.44795,35.11365,8.44801,-226.13139,Medium,Neutral
f,102.48749,267.57108,344.38648,241.89865,102.48788,261.58988,344.38654,53.29047,859.73969,34.64672,56.73145,76.83448,42.18776,12.08367,5967539736.90063,1079.5972,1012.84545,32.71016,4.74253,5.25775,24.10699,10.72207,-226.37573,High,Positive
f,149.39368,197.80576,588.4154,439.02084,149.39456,193.76357,588.4154,50.24307,336.07917,36.21635,55.69105,69.02207,32.80572,9.07592,2311523158.47939,713.09346,597.07943,67.5433,6.37469,4.87115,30.73926,13.82072,-226.15166,Low,Negative
f,127.13335,244.2815,348.66146,221.52812,127.13335,237.7978,348.66147,55.4457,399596,35.25062,59.42749,85.14336,49.892735,17.24168,11890591345.61823,1491.46457,1167.23706,14.36389,3.58397,4.55136,31.45008,8.7994,-226.52507,High,VeryNeg
f,111.08226,168.51039,212.42388,101.342606,111.08226,165.46445,212.42487,30.3911,191.0876,35.8249,55.17248,73.27366,37.448757,12.40589,35267367859.522652,2290.27274,1281.04107,7.36258,2.9357,5.28845,35.53878,11.37009,-226.20131,Medium,Neutral
f,208.93335,263.24944,349.96916,141.0296,208.93969,258.76495,349.96929,49.57647,316.45151,35.70088,56.96077,73.14889,37.44801,12.49366,28573700143.691232,1913.23135,1023.55328,16.43069,4.08004,6.10796,25.43433,12.90691,-225.69579,High,Positive
f,167.36061,212.47316,258.56562,91.1953,167.37043,211.24836,258.56574,23.28129,219.92317,35.23587,57.53981,75.2771,40.04123,11.90163,20363618932.830892,1624.04936,881.61092,22.52117,4.75398,5.3643,24.73428,14.81519,-225.96064,Low,Negative
f,112.26517,193.82547,296.94401,184.56056,112.39415,187.4429,296.9547,50.35884,448.1077,36.69365,58.27649,84.9155,48.221848,14.25404,20200941994.676528,1800.7313,1372.70014,12.70041,3.45959,5.2171,37.66362,6.41807,-226.52531,High,VeryNeg
f,120.2277,167.1872,222.49581,102.268105,120.2277,165.31903,222.49581,24.48968,238.38356,36.01046,54.46017,71.63385,35.62339,10.16224,8106893739.89043,1172.83278,828.42626,31.62599,5.02512,5.02049,36.44971,8.99365,-226.39216,Medium,Neutral
f,168.97339,253.10276,349.79803,180.82462,168.9737,248.19085,349.79832,51.41733,507.25697,37.0352,58.06108,74.96562,37.930424,11.59459,6075631363.26522,1041.49443,830.68798,41.38961,5378,6.32696,36.09998,12.22292,-226.7989,High,Positive
f,151.24892,206.44438,282.73121,131478,151.25323,203.64874,282.73124,34.82234,305.50351,37.4014,59.15111,79.8089,42.407497,10.98908,4102561813.97837,848.68935,822.80213,62.45159,6.71133,5.40113,41.54114,13.64685,-226.75103,Low,Negative
f,123.60716,227.22786,311.07611,188.47859,123.60716,222.65965,312.08574,43.26426,434.77356,37.07131,63.09259,84.05044,46.97913,14.58669,1558333844.94714,779.50837,996.88235,18.74841,3.29002,5.30318,39.99666,10.17025,-226.68898,High,VeryNeg
f,114.7369,165.60661,225.42688,110.81421,114.74025,163.5133,225.55446,26.05438,237.25398,38.39315,57.96941,72.21471,33.821556,9.89609,3356559138.96638,819.19583,682.24921,52.23722,6.10564,4.9851,35.26959,9.94418,-226.12342,Medium,Neutral
f,162.32294,244.85034,338.49495,176.14972,162.34546,241.25396,338.49517,41.38772,556.65731,37.4661,60.79161,78.16418,40.69808,11.83984,2880423989.09641,796.15497,763.05625,53.23072,5.70773,4.77861,29.61563,11.06489,-226.73858,High,Positive
f,181.31682,224.70165,299.33709,118.01602,181.32116,223.02324,299.33719,27.98214,346.7203,38.68019,59.55155,73.5642,34.88401,10.92079,2741628202.20735,756.93922,687.94941,59.50636,6.32158,5.64513,33.66345,13.78395,-226.32616,Low,Negative
f,133.69159,210.12556,278.4412,144.75204,133.69159,206.30857,278.44363,38.75573,490.42818,37.80983,63.86695,85.05676,47.246933,15.00308,1028706165.10883,629.8578,880.77968,26.12258,4.11684,5.37832,42.85165,8.75656,-226.32045,High,VeryNeg
f,132.66587,181.40249,219.47513,86.81233,132.66612,179.59692,219.47846,24.98099,241.4637,36.94009,60.48053,75.90703,38.966938,12.5065,385122578.12968,449.86559,669.21189,57.76582,4.2301,4.05337,35.26059,11.03908,-226.20634,Medium,Neutral
f,143.20808,239.89001,356.73754,213.60994,143.20808,229.97219,356.81801,68.36795,779.56424,36.7338,60.81352,80.12175,43.38795,12.21859,505493880.01461,471.9004,825.38776,60.0653,4.81022,6.3118,36.61921,8.67944,-226.38666,High,Positive
f,171.73794,219.89922,283.55363,111.81055,171.7442,218.05789,283.55474,28.8196,294.42071,37.04667,62.82179,79.23284,42.186172,12.64303,246696258.76314,368.68037,711.85866,70.16126,4.9228,4.59554,39.59493,14.43652,-226.92506,Low,Negative
f,122.79908,199.42965,294.11701,171.31812,122.79908,196229,294.1172,35.67952,421.63193,37.81457,60.43899,82.76464,44.95007,12.85687,5557657689.87095,1078.6913,1058.84867,28.25157,4.42793,4.7965,35.97612,7.4713,-226.6747,High,VeryNeg
f,104.72214,180.57083,262.50478,157.78333,104.72214,176.96966,262.50545,35.34804,333.90555,36.10324,57.80226,73.48475,37.381508,10.23602,16192074426.8042,1563.76902,977.51319,19.32635,4.23433,6.11441,36389,8.20781,-226.60598,Medium,Neutral
f,160.82541,242.10195,376.03272,214.64761,161.3851,236.56394,376.03273,54.32422,526.7634,35.94667,60.04759,77.37211,41.425438,10.58409,10567568741.20927,1243.52013,883.37112,36.24881,5.49562,4.89369,36.88384,9.6088,-226.22727,High,Positive
f,167.34031,209.21117,300.90666,133.56651,167.34031,207.65564,300.90682,26.35483,344.27207,36.65839,61.48246,76.09831,39.439922,10.68943,2087649917.81726,716.69626,757.26823,54.4582,5.6709,5.00865,39.85494,13.08718,-226.84467,Low,Negative
f,108.60189,195.28642,302.16501,193.57059,108.6019,190.29758,302.1725,45.18481,530.44999,36.38325,60.4533,81.01936,44.636112,12.57023,4730498322.68834,1073.58533,978.06161,19.67475,3.82294,4.3963,44.71575,7.39981,-226.38609,High,VeryNeg
f,128.01396,174.64854,249.17811,121.16324,128.01514,171.7234,249.17837,32.89141,401.76481,37.33884,57.22131,71.82467,34.48583,10.00136,6252389760.20674,1201.22229,870.59839,15.35958,3.60725,4.15322,37.05812,9.06365,-226.7351,Medium,Neutral
f,170.39453,245.11874,372.10078,201.70868,170.39453,239.18513,372.10322,56.1564,609.15191,34.70059,61.27298,78.09928,43.398693,10.46488,6407799860.25775,1047.61661,827.40657,39.46621,5.57316,4.95706,37.61747,10.71557,-226.35584,High,Positive
f,148.73007,221.62874,309.29713,159.4677,149.84084,219.81387,309.30852,29.42256,400.4058,37.40344,60.42292,79.85878,42.45534,11.27848,1622294370.97367,640.14105,715.82137,60.14274,6.18447,5.18449,37.49342,14.69314,-227.21585,Low,Negative
f,123.29607,211.43983,314.51405,191.21716,123.29775,206223,314.51493,47.23039,484.5656,37.89037,59.83365,80.13808,42.247707,14.3894,3149033150.29287,987.34585,985.7341,14.54247,3.27167,3.88333,38.02248,8.61208,-226.16446,High,VeryNeg
f,129.53296,186.2712,286.08866,156.57985,129.53297,181433,286.11281,44.75766,278.92058,36.54913,54.48594,74.97754,38.42841,11.89384,1073032224.89755,689.03662,846.39914,25.11862,3.28009,4.00398,32.7362,10.20965,-226.44464,Medium,Neutral
f,174.60346,267.55645,371.59301,196.98557,174.60755,259.89777,371.5931,63.94376,535.74953,36.72325,59.03641,78.56823,41.84498,13.28635,1438953308.72956,625.42054,737.42597,56.59352,5.88207,4.77532,32.26732,12.79084,-225.93193,High,Positive
f,168.0049,209.95476,275.40654,107.39076,168.01592,207.68217,275.40668,31.63034,300.97383,37.71278,60.88259,76.53582,38.82304,11.83713,667769443.64264,533.91593,725.08905,39.92331,4.38741,4.38447,45.79523,13.72308,-226.69505,Low,Negative
f,121.96008,206.23124,291.48935,169.52933,121.96008,202.81047,291.4894,38.02779,483.25279,36.36602,63.08662,83.42793,47.061913,13.80374,2636133432.39559,949.21982,1014.25774,13.86794,3.08224,4.43934,34.29345,8.03919,-226.1186,High,VeryNeg
f,130.04399,177.12955,264.0913,134.04767,130044,175.05202,264.09169,28.32749,319.7149,37.76424,57.49113,73.83872,36.074482,10.77201,1278437804.02981,703.77161,731.18612,28.47566,3.66762,4.45907,36.62643,9.5895,-226.34398,Medium,Neutral
f,150.49227,245.22019,377.94893,226.9647,150.98442,236.65733,377.94914,67.05432,753.68215,36.54706,60.65007,81.49254,44.94548,11.70778,1936556044.34087,738.50775,799.14798,37.28692,4808,4.62531,38.8511,11.36152,-226.5332,High,Positive
f,154.25607,204.52899,277.79238,123.534485,154.26474,202.67555,277.79923,28.34672,278.34638,36.40961,60.35371,78.40911,41.9995,10.81614,768860537.90425,537.97027,654.60857,46.85353,4.93825,5.43644,33.73098,14.52564,-226605,Low,Negative
f,114.07851,180.7052,248.70645,134.6311,114.07851,175.88165,248.70961,41.26223,408.11619,46.02237,58.71311,84.80441,38.782043,11.30092,3706976535.09922,938.07805,1236.53731,31.08343,4.49058,3.63119,27.39846,3.07515,-225.82711,High,VeryNeg
f,116.12185,162.22334,239.17696,123.05514,116.12185,160.11447,239.17698,27.13634,192.46959,45.86068,54.05775,76.52001,30.659332,8.36433,5640487164.78766,928.77423,1156.14203,59.67964,7.04022,3.16066,30.22111,5.45283,-225.61835,Medium,Neutral
f,144.1401,236.6706,319.06204,174922,144.1401,231.14533,319.06211,50.69617,444.07905,45.85087,57.77278,79.12661,33.27574,10.32663,6455343707.36182,1078.80912,1264.98591,39.1307,5.14145,5.1793,34.56025,7.26879,-225.92251,High,Positive
f,159.77071,191.05812,249.70559,89.93501,159.77072,189.70926,249.70574,23.19909,166.0119,44.77527,56.98581,76.29807,31.522804,8.80898,2858377262.56002,783.74417,1125.74122,58.14865,5.9374,4.69996,31.96378,9.46988,-225.89474,Low,Negative
f,125.26203,229.84886,303.07881,177.81729,125.26203,226.32013,303.07932,38.37399,520.08845,35.61423,62.16109,82.36409,46.74986,13.87099,2187009840.7726,831.47406,935.02415,20.76674,3.80456,5.35698,41.14578,8.50554,-226.90183,High,VeryNeg
f,120.75932,185.4193,256.03366,135.27449,120.75932,182.76736,256.03381,31.19347,285.3999,36.80178,57.25216,72.99476,36.192978,11.38775,3087619062.69705,855.26663,732.97003,31.78787,4.93536,4.73818,30.89736,9.9568,-225.85894,Medium,Neutral
f,193.06548,273.52292,355.72035,162.6264,193.09399,269.16527,355.7204,48.94916,686.18984,37.57652,56.7593,77.40689,39.83037,12.45968,4370357670.92626,968.81049,847.57609,29.29719,4.80618,4.81004,36.47625,10.91935,-226.5295,High,Positive
f,162.27228,206.03906,254.09977,91.82712,162.27266,204.86548,254.09977,21.90639,337.03248,38.98628,61.60797,76.81925,37.832973,10.52882,2594836667.71146,787.60236,830.7593,37.17688,5.31116,4.72525,41.53849,11.37169,-226.90048,Low,Negative
f,130.42561,209.99616,324.31552,194.04097,130.42561,205.41367,324.46659,45.41125,355.29108,37.2982,61.4153,81.27157,43.97337,14.07562,3953184908.6314,1055.05362,1033.65436,16.50835,3.36607,3.21321,38.83701,8.48898,-226.40153,High,VeryNeg
f,117.93918,183.37485,262.04142,144.09467,117.94684,180.66824,262.0415,31.68365,303.38861,37.77639,60.09577,76.1775,38.401108,10.94026,4048897013.39936,903.91163,792.51338,45.18087,5.48225,4.35878,36.23312,11.06814,-226.48151,Medium,Neutral
f,148.03517,222.13331,337.38692,189.3502,148.04081,215.23738,337.39102,58.24123,470.39721,35.34442,58.50388,78.02296,42.678535,12.2049,3103168308.5857,813.08286,699.31071,50.25635,5.77299,4.29832,38.59985,10.79105,-226.5221,High,Positive
f,154.9047,203.55544,273.04585,118.1431,154.9047,202.32343,273.0478,23.09516,282.33306,36.93127,61.93451,78.25628,41.32501,10.83381,1634537701.68288,622716,688.92153,76.23534,6.76901,4.57444,44.18301,13.98971,-227.08353,Low,Negative
f,126.31046,201.93886,314.37813,188.06958,126.31046,198.24479,314.38005,40.0518,400.63149,34.43634,62.49881,83.08798,48.65164,12.70715,3194562773.3053,1025.5927,1068.16612,13.40101,2.96133,4.52538,35.57666,8.31107,-226.18551,High,VeryNeg
f,115.31784,168.88735,232.86753,117.548485,115.31916,166.90938,232.86764,25.80444,217.04217,36.44838,56.80625,72.71315,36.26477,10.45897,3572315158.43248,900.79114,758.74591,36.51313,4.8874,4.51767,32.50537,9.61383,-226.38168,Medium,Neutral
f,143.98206,224.55691,376.86878,232.8766,143.99697,215.52572,376.87357,68.37756,557.90476,36.66446,58.12145,79.14919,42.484734,11.56431,2402888798.83646,761.42317,753.61046,48.76072,5.44321,5.50057,37.49542,11.31662,-226.99131,High,Positive
f,130.0709,201.30384,307.73053,177.65965,130.0709,199.13266,307.73057,31.59705,294.09701,37.61613,60.76608,78.72131,41.105183,9.99433,1125408075.40336,614.58298,703.88571,39.36921,4.84806,4.99238,44.54619,15.07736,-227.18388,Low,Negative
f,133.84382,215.02263,344.19413,210.35036,133.84382,205.3799,344.19419,68.28502,497.4039,38.02871,58.38215,82.15505,44.126343,14.32187,1786250797.79546,867.39085,950.51802,13.56452,2.73715,5.11114,36.41307,7.36801,-226.17087,High,VeryNeg
f,103.96457,174.42316,251.49514,147.3223,104.17301,171.0626,251.49531,34.63949,307.19938,36.60889,56.65617,75.85375,39.24486,11.51177,1299419032.15004,651.98355,826.05469,60.07089,4.68856,4.08065,43.5204,10.36122,-226.45637,Medium,Neutral
f,157.86601,219.99207,335.12175,177.25514,157.86681,214.60932,335.12196,51.79852,386.09775,37.89962,58.26651,76.81225,38.91263,11.59811,2189134223.08236,747.10859,731.90306,58.71101,5.24954,4.14021,45.94766,12.76547,-227.33196,High,Positive
f,153.02213,190.25476,259.28515,106.2607,153.02919,188.40108,259.2899,27.44835,242.75546,39.35538,60.76809,72.3096,32.95422,8.94337,775777581.95075,524.51849,569.13552,75.14062,5.37594,4.93398,41.31453,14.33755,-226.82219,Low,Negative
f,127.01644,220.85256,348.77681,221.76468,127.01644,214.84497,348.78114,52.90745,590.76363,37.3186,60.97042,80.18653,42.86793,12.83188,2855580286.58602,940.26437,931.77992,19.02786,3.43514,3.6959,38.87038,8.56435,-226.06519,High,VeryNeg
f,118.67811,189.64919,301.74092,183.06155,118.67978,184.20315,301.74134,46.96466,349.29496,36.85776,57.69204,74.07319,37.215427,10.14421,4640900981.66727,911.9241,775.03343,51.82013,6.11964,4.79947,31.76945,10.70264,-226.24346,Medium,Neutral
f,157.38939,263.64344,371.20015,213.8096,157.39057,255.80536,371.20017,63.32,579.65832,36.52625,59.90197,77.29884,40.772594,12.04158,8210321235.27627,1128.84185,800.85922,40.1399,5.7077,5.41059,40.24531,12.56167,-226.71319,High,Positive
f,158.54185,218.74108,308.11717,149.57489,158.5423,214.87503,308.11719,42.3852,359.66147,38.02395,56.27869,74.5895,36.56555,11.04048,1841520374.91176,646.03916,676.91252,82.0513,6.82967,4.37466,36.60035,13.4149,-226.49864,Low,Negative
f,115.21766,214.95876,325.59218,210.36528,115.24492,203.97977,325.61021,64.66654,441.01221,35.98991,56.01355,80.6911,44.70119,12.90109,9651490812.87204,1481.02549,1414.85673,11.28834,2.97103,4.15504,33.74237,4.77965,-225.69925,High,VeryNeg
f,114.44764,191.47904,270.26169,155.80896,114.45467,185.50705,270.26365,46.91862,337.40547,36.45122,53.10626,75.33396,38.88274,11.36606,22544449110.232252,2058.25505,1573.46539,6.34158,2.58549,4.66366,37.33786,6.6522,-226.57487,Medium,Neutral
f,167.06298,231.94194,539.93142,372.86295,167.06845,224.4801,539.93142,65.5198,445.50242,36.0395,55.47037,72.20388,36.16438,11.0645,25871775547.7081,2083.7723,1341.46231,8.18871,2.8594,6.08876,34.26248,7.18243,-226.00982,High,Positive
f,152.82338,193.45208,271.16954,118.359665,152.84609,191.71031,271.20575,27.01908,321.42606,36.46717,54.63334,71.10732,34.640152,9.96619,8582007166.59094,1277.94744,931.75304,20.19692,4.11197,5.30692,32.31398,8.76339,-226.23371,Low,Negative
f,103.75344,249.89021,304.93401,201.18057,103.75344,242.82995,304.93402,50.84837,576.80034,36.86631,59.97214,82.26758,45.401268,16.10998,1165473453.37725,632.50712,956.42346,40.91151,4.60581,4.95559,23.83718,8.24311,-225.98185,High,VeryNeg
f,125.57523,197.46598,253.23312,127.657295,125.57661,192.29041,253.2339,43.11695,270.68256,36.93045,55.90981,75.51341,38.582962,13271,1007589162.97251,573.7954,759.48244,73.68931,5.3335,5.35259,35.21137,10.83361,-226.28735,Medium,Neutral
f,148.99227,238.12479,351.45915,202.4643,148.99655,231.15653,351.46084,57.36243,452.62807,35.68547,57.83418,76.43329,40.747818,14251,1566350805.28721,619.36115,806.93085,84.33717,6.59261,4.67278,20.73628,10.53972,-226.6451,High,Positive
f,151.39759,207.73525,282.17368,130.77594,151.3978,204.60663,282.17374,36.24459,328.6271,37.3304,57.53958,73.8363,36.505905,12.06678,960465043.39148,499.87796,701.57353,124.39941,7.68935,4.26123,39.15514,12.03522,-226.58858,Low,Negative
f,207.0726,258.7468,554.59552,347.51703,207.07847,254.19226,554.59552,59.66501,1067.92038,37.63282,56.2529,78.48995,40.857132,15.27289,2648260689.06798,1081.48901,1195793,6.35588,2.0936,5.14842,23.42895,7.13776,-225.99666,High,VeryNeg
f,127.49114,208.7356,261.61775,134.12857,127.49114,205391,261.61973,35.39103,474.60205,36.47477,52.51964,73.48207,37.0073,12.29934,2926330456.03573,984.42883,815.17401,13.24548,3.0674,4.33088,18.04161,7.66329,-225.58133,Medium,Neutral
f,169.55284,251.05346,342.30086,172.74666,169.55431,245972,342.30096,49.57899,595.08384,36.66195,54.71204,75.23701,38.575058,13.02656,3298959140.1705,928.55396,860.4877,25.88114,4.12055,6.33065,39.25997,10.52746,-226.58465,High,Positive
f,158.26701,197.41682,246.09565,87.83232,158.26701,195.8236,246.09933,25.33305,282.64366,36.72967,53.60964,70.39762,33.66795,11.7074,938118910.4118,549.79175,571.08914,67.53899,5.64499,4.68255,30.13571,12.83627,-226.02708,Low,Negative
f,127.68035,230.03507,302.4792,174.80173,127.68035,226.3739,302.48209,39.52615,579.62301,37.26707,57.29869,83.23678,45.969707,15.23993,2935061463.00707,1008.26799,1138.14185,10.6151,2.86345,5.0811,36.14768,7.83221,-225.66859,High,VeryNeg
f,126.59038,188.74839,245.46861,118.87824,126.5904,185.14359,245.46864,35.50481,296.40156,36.51371,51.80783,71.24561,34.731903,12.20748,1368223826.02007,668.23343,715.51244,42.10315,4.58535,4.01955,34.52177,9.52835,-226.12336,Medium,Neutral
f,149.25945,271.30995,353.68939,204.43007,149.26466,264.36113,353.69474,58.07609,724.07003,36.51783,54.6136,77.79653,41.2787,13.80871,2148152340.89968,739.89963,797.95871,45.34722,5.30331,5.08395,36.55675,9.32213,-225.53175,High,Positive
f,159.35403,198.07149,245.4489,86.09483,159.35406,196.50645,245.4489,25.20603,231.11663,37.67886,59.02582,73.2544,35.575542,11.20979,693374534.26356,509.2048,613.63972,58.45248,5.25159,5.3662,28.15772,13.59176,-226.77513,Low,Negative
f,123.1386,201.81661,277.23933,154.10083,123.1386,197.63454,277.23944,40.17224,455.26617,37.69813,60.23299,80.7236,43.02547,13.80175,4282145097.55512,1105.00471,1040.10282,13.6042,3.17372,4.11424,38.44898,6.75675,-226.36894,High,VeryNeg
f,104.80788,173.5176,244.33664,139.47623,104.86072,171.29367,244.33694,27.29117,288.30985,37.72422,55.01813,74.9659,37.241676,12.09032,4405891705.15788,971.76584,819.33149,31.86723,4.80119,3.97373,33.48431,8.58634,-226.51743,Medium,Neutral
f,166.22543,242.0424,307.43878,140.9248,166.51859,240.29087,307.44339,28.66617,400.29928,38.38884,58.50071,78.10705,39.71821,12.91591,2935350849.0655,772.70416,682.52463,55.15885,6.36239,5.08769,33.69356,11.75131,-225.89026,High,Positive
f,144.77372,205.63119,268.21557,123.44249,144.77372,203.98821,268.21623,26.06317,233.08519,37.33196,59.03434,74.26562,36.93366,10.83976,1084344241.24269,566.34267,655.89297,63.73791,5.96938,4.71945,43.64577,14.20145,-226.60979,Low,Negative
f,103.13426,184.50486,215.37298,112.23872,103.13426,181.9161,215.37298,27.72586,235.68822,45.35359,52.79058,81.37786,36.024273,9.8311,986178139.48535,764.93353,1232.27747,11.28034,2.20335,4.45146,27.23087,3.83261,-226.02697,High,VeryNeg
f,100.55847,183.51858,245.9984,145.44048,100.55847,178.49049,245.99894,39.65044,294.47939,44.53564,52.71454,75.10614,30.5705,8.30922,1151528613.68396,735.50409,1098.37633,27.97901,2.89414,4.85169,36.68776,5.44715,-226.32206,Medium,Neutral
f,175.66684,260.07836,557.37295,381.7061,175.66684,252.49869,557.37295,68.23108,572.61153,44.96518,56.85679,75.47351,30.508331,10.04195,836081102.59103,590.99673,1188.44844,46.16979,4.05036,4.25389,22.30732,9.87397,-226.33938,High,Positive
f,138.77771,187.01009,255.28163,116.509186,138.77852,184.84418,255.2877,28.37969,172.29648,44.93384,55.76269,75.95277,31.018925,8.72399,720313563.85799,594.06059,1092.66773,33.82187,3.43581,3.89081,17.82219,8.61406,-226.27785,Low,Negative
f,109.75922,224.90251,305.11757,195.35435,109.76747,217.93993,305.12182,52.81792,562.47822,36.66647,59.85121,86.22963,49.56316,13.45587,3245934919.96356,917.56354,1105.46357,27.58871,4.20176,4.69859,33.11037,7.98545,-226.02906,High,VeryNeg
f,127.53218,205.03386,269.30352,141775,127.53225,201.23696,269.30724,37.66849,342.04477,37.21934,53.87182,74.4937,37.274357,11.48553,5243111537.62891,986.04395,862.13109,40.32162,5.4689,4.18912,32.58879,9.9728,-226.73062,Medium,Neutral
f,174.83387,270.15766,337.59464,162.76051,174.83449,266.40695,337.59499,42.59855,527.38734,34.79221,56.76928,76.8492,42.056988,14.24796,5287123452.28288,1022.83142,839.3918,33.24035,4.94091,4.97413,26.25629,10.26582,-225833,High,Positive
f,162.59793,233.3575,301.15923,138.23851,162.92098,230.2461,301.15947,38.47843,515.01819,37.87545,56.65733,73.78168,35.906227,11.63955,1674557322.76026,633.87309,781.17198,77.57141,6.57496,5.71343,36.13779,13.06058,-226.4077,Low,Negative
f,125.85133,208.80644,295.54169,169.6902,125.85213,204.69804,295.54234,39.97736,445.96379,36.90568,58.72717,78.79438,41.8887,14.40653,4627591979.6211,1299.67174,1209.4087,4.86792,2.10792,5.06663,20.04914,5.52986,-225.51763,High,VeryNeg
f,118.7467,175.87308,248.22118,129.47173,118.74945,173.10672,248.22118,31.24048,235.45598,35.84313,56.53601,73.67559,37.832462,11.38135,1424824775.49262,671.32129,662.38999,37.14733,4.70945,4.7286,37.11328,8.89689,-226.37012,Medium,Neutral
f,162.35078,274.64681,562.68574,400.32947,162.35626,267.15901,562.68574,65.72605,893.96952,34.09232,58.67243,76.21201,42.119694,11.33705,3721018656.6301,970.47926,912.04915,21.74112,4.07102,5.03988,31.71967,9.61394,-225.76085,High,Positive
f,126.88794,186.08364,231.97606,105.08832,126.88794,184.80334,231.97625,21.33308,229.55503,37.86755,54.65255,72.35416,34.486607,11.13454,1076158091.63493,595.94137,621.5674,50.89451,5.0847,4.27567,23.31209,12.57358,-226.29757,Low,Negative
f,123.46276,207.84378,289.23402,165.86273,123.46707,202.17974,289.32979,46.92021,498.26098,38.27078,58.6617,83.34566,45.07488,14.29063,3798215445.58667,1147.65292,1087.09773,7.84735,2.51274,4.6275,33.24043,6.89273,-226.46262,High,VeryNeg
f,121.07333,171.75012,216.9465,95.86817,121.07839,169.82205,216.94657,25.2021,258.2388,37.77625,54.23644,72.90644,35.13019,11.9997,1798269203.13925,860.06131,785.33432,12.61222,2.82661,3.7402,35.31262,10.24187,-226512,Medium,Neutral
f,168.70132,254.18169,333.65532,164.95404,168.70132,249.62148,333.65538,47.2615,678.99883,38.08403,55.27336,77.86516,39.781128,12.67783,1850843063.9807,756.70138,849.82194,32.20877,4.27165,3.48011,38.74877,9.32809,-226.33419,High,Positive
f,148.16202,186.01508,218.6636,70.499344,148.16426,185.26168,218.66361,16.61091,198.56288,37.72303,57.65446,74.2482,36.52517,11.53112,864205270.99861,596.89373,680.53287,33.28156,4.06374,4.78884,28.50521,13.88633,-226.66685,Low,Negative
f,113979,195.27676,317.37716,203.39622,113.98164,189.86628,317.37788,46.48451,447.46435,37.1961,58.57508,79.00803,41.811935,12307,2114291330.22562,872.08048,997.0753,14.90086,3.18783,4.17375,34.12622,6.70379,-226.13569,High,VeryNeg
f,129.86371,172.95628,218.09111,88.23212,129.86384,171.73807,218.09596,19995,200.41427,37375,55.9083,70.67332,33.298317,10.2661,1658577257.56368,699.80004,688.48601,44.99464,4.83965,4.40653,34.54631,9.59141,-226.20563,Medium,Neutral
f,148.39008,219.17185,349.05418,200.66226,148.39295,213.94556,349.0552,50.10281,434.76459,35.27637,57.40712,75.85932,40.58295,11.55697,2058825590.32865,745.54843,738.36332,41.62013,4.96812,4.62002,31.89945,9.70041,-226.38096,High,Positive
f,159.22731,195.11584,238.54542,79.32146,159.22731,194.2087,238.54877,19.10311,219.39482,37.21039,57.51275,75.16854,37.958153,10.39628,1063042861.2899,611.51886,719.59588,42.49188,4.64859,5.00242,42.47759,13.02766,-226.81605,Low,Negative
f,123.77428,203.0527,272.87196,149.09776,123.77428,197.41006,272.87205,46.56863,559.95226,36.65096,58.16917,83.98016,47.329205,14.77996,2744385361.69459,935.50211,1056.74273,17.47506,3.35205,4.80425,32.76445,6.16879,-225.92286,High,VeryNeg
f,130.31354,175.08014,202.49759,72.18414,130.31354,174.28929,202.49768,16398,234.81765,36.25883,52.92705,72.68836,36.42953,12.23297,1433349683.97084,770.20873,768.83984,19.95361,3.13709,4.34762,37.21321,10.18896,-226.39943,Medium,Neutral
